"","cust_id","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
"8186",8186,"unknown",2,"jun",430,2,-1,0,"unknown","no"
"8187",8187,"unknown",2,"jun",747,2,-1,0,"unknown",
"8188",8188,"unknown",2,"jun",147,1,-1,0,"unknown",
"8189",8189,"unknown",2,"jun",131,2,-1,0,"unknown","no"
"8190",8190,"unknown",2,"jun",541,1,-1,0,"unknown",
"8191",8191,"unknown",2,"jun",281,4,-1,0,"unknown","no"
"8192",8192,"unknown",2,"jun",339,7,-1,0,"unknown",
"8193",8193,"unknown",2,"jun",158,1,-1,0,"unknown","no"
"8194",8194,"unknown",2,"jun",201,3,-1,0,"unknown","no"
"8195",8195,"unknown",2,"jun",56,3,-1,0,"unknown","no"
"8196",8196,"unknown",2,"jun",231,8,-1,0,"unknown","no"
"8197",8197,"unknown",2,"jun",91,3,-1,0,"unknown","no"
"8198",8198,"unknown",2,"jun",146,4,-1,0,"unknown","no"
"8199",8199,"unknown",2,"jun",187,9,-1,0,"unknown","no"
"8200",8200,"unknown",2,"jun",269,3,-1,0,"unknown","no"
"8201",8201,"unknown",2,"jun",87,3,-1,0,"unknown",
"8202",8202,"unknown",2,"jun",221,2,-1,0,"unknown",
"8203",8203,"unknown",2,"jun",347,2,-1,0,"unknown",
"8204",8204,"unknown",2,"jun",255,3,-1,0,"unknown",
"8205",8205,"unknown",2,"jun",71,4,-1,0,"unknown","no"
"8206",8206,"unknown",2,"jun",184,3,-1,0,"unknown","no"
"8207",8207,"unknown",2,"jun",276,2,-1,0,"unknown","no"
"8208",8208,"unknown",2,"jun",41,5,-1,0,"unknown","no"
"8209",8209,"unknown",2,"jun",145,2,-1,0,"unknown","no"
"8210",8210,"unknown",2,"jun",424,2,-1,0,"unknown",
"8211",8211,"unknown",2,"jun",612,2,-1,0,"unknown","no"
"8212",8212,"unknown",2,"jun",282,7,-1,0,"unknown",
"8213",8213,"unknown",2,"jun",159,6,-1,0,"unknown","no"
"8214",8214,"unknown",2,"jun",671,5,-1,0,"unknown",
"8215",8215,"unknown",2,"jun",76,2,-1,0,"unknown","no"
"8216",8216,"unknown",2,"jun",117,2,-1,0,"unknown",
"8217",8217,"unknown",2,"jun",60,9,-1,0,"unknown","no"
"8218",8218,"unknown",2,"jun",252,4,-1,0,"unknown",
"8219",8219,"unknown",2,"jun",555,5,-1,0,"unknown",
"8220",8220,"unknown",2,"jun",200,3,-1,0,"unknown","no"
"8221",8221,"unknown",2,"jun",350,1,-1,0,"unknown",
"8222",8222,"unknown",2,"jun",157,3,-1,0,"unknown",
"8223",8223,"unknown",2,"jun",87,4,-1,0,"unknown","no"
"8224",8224,"unknown",2,"jun",312,2,-1,0,"unknown","no"
"8225",8225,"unknown",2,"jun",222,2,-1,0,"unknown","no"
"8226",8226,"unknown",2,"jun",218,2,-1,0,"unknown","no"
"8227",8227,"unknown",2,"jun",548,8,-1,0,"unknown","no"
"8228",8228,"unknown",2,"jun",176,4,-1,0,"unknown","no"
"8229",8229,"unknown",2,"jun",335,2,-1,0,"unknown","no"
"8230",8230,"unknown",2,"jun",142,2,-1,0,"unknown","no"
"8231",8231,"unknown",2,"jun",267,1,-1,0,"unknown","no"
"8232",8232,"unknown",2,"jun",86,1,-1,0,"unknown","no"
"8233",8233,"unknown",2,"jun",129,4,-1,0,"unknown","no"
"8234",8234,"unknown",2,"jun",322,5,-1,0,"unknown","no"
"8235",8235,"unknown",2,"jun",111,3,-1,0,"unknown","no"
"8236",8236,"unknown",2,"jun",136,1,-1,0,"unknown","no"
"8237",8237,"unknown",2,"jun",108,1,-1,0,"unknown",
"8238",8238,"unknown",2,"jun",71,1,-1,0,"unknown","no"
"8239",8239,"unknown",2,"jun",29,32,-1,0,"unknown","no"
"8240",8240,"unknown",2,"jun",150,5,-1,0,"unknown","no"
"8241",8241,"unknown",2,"jun",252,5,-1,0,"unknown",
"8242",8242,"unknown",2,"jun",518,1,-1,0,"unknown","no"
"8243",8243,"unknown",2,"jun",42,1,-1,0,"unknown","no"
"8244",8244,"unknown",2,"jun",140,3,-1,0,"unknown","no"
"8245",8245,"unknown",2,"jun",144,2,-1,0,"unknown","no"
"8246",8246,"unknown",2,"jun",303,2,-1,0,"unknown","no"
"8247",8247,"unknown",2,"jun",171,1,-1,0,"unknown","no"
"8248",8248,"unknown",2,"jun",132,5,-1,0,"unknown","no"
"8249",8249,"unknown",2,"jun",288,1,-1,0,"unknown",
"8250",8250,"unknown",2,"jun",73,3,-1,0,"unknown","no"
"8251",8251,"unknown",2,"jun",230,4,-1,0,"unknown","no"
"8252",8252,"unknown",2,"jun",82,1,-1,0,"unknown","no"
"8253",8253,"unknown",2,"jun",626,1,-1,0,"unknown","no"
"8254",8254,"unknown",2,"jun",345,3,-1,0,"unknown","no"
"8255",8255,"unknown",2,"jun",75,5,-1,0,"unknown","no"
"8256",8256,"unknown",2,"jun",214,2,-1,0,"unknown","no"
"8257",8257,"unknown",2,"jun",479,3,-1,0,"unknown","no"
"8258",8258,"unknown",2,"jun",156,5,-1,0,"unknown","no"
"8259",8259,"unknown",2,"jun",80,3,-1,0,"unknown","no"
"8260",8260,"unknown",2,"jun",204,5,-1,0,"unknown","no"
"8261",8261,"unknown",2,"jun",360,3,-1,0,"unknown","no"
"8262",8262,"unknown",2,"jun",126,1,-1,0,"unknown","no"
"8263",8263,"unknown",2,"jun",267,10,-1,0,"unknown","no"
"8264",8264,"unknown",2,"jun",290,1,-1,0,"unknown","no"
"8265",8265,"unknown",2,"jun",136,4,-1,0,"unknown","no"
"8266",8266,"unknown",2,"jun",56,8,-1,0,"unknown","no"
"8267",8267,"unknown",2,"jun",32,2,-1,0,"unknown","no"
"8268",8268,"unknown",2,"jun",777,4,-1,0,"unknown","yes"
"8269",8269,"unknown",2,"jun",826,4,-1,0,"unknown","no"
"8270",8270,"unknown",2,"jun",91,1,-1,0,"unknown","no"
"8271",8271,"unknown",2,"jun",198,1,-1,0,"unknown","no"
"8272",8272,"unknown",2,"jun",164,2,-1,0,"unknown","no"
"8273",8273,"unknown",2,"jun",98,4,-1,0,"unknown","no"
"8274",8274,"unknown",2,"jun",53,1,-1,0,"unknown","no"
"8275",8275,"unknown",2,"jun",349,4,-1,0,"unknown","no"
"8276",8276,"unknown",2,"jun",178,1,-1,0,"unknown","no"
"8277",8277,"unknown",2,"jun",532,2,-1,0,"unknown","no"
"8278",8278,"unknown",2,"jun",120,2,-1,0,"unknown","no"
"8279",8279,"unknown",2,"jun",164,4,-1,0,"unknown","no"
"8280",8280,"unknown",2,"jun",375,1,-1,0,"unknown","no"
"8281",8281,"unknown",2,"jun",20,21,-1,0,"unknown","no"
"8282",8282,"unknown",2,"jun",392,3,-1,0,"unknown","no"
"8283",8283,"unknown",2,"jun",213,2,-1,0,"unknown","no"
"8284",8284,"unknown",2,"jun",18,1,-1,0,"unknown",
"8285",8285,"unknown",2,"jun",393,3,-1,0,"unknown","no"
"8286",8286,"unknown",2,"jun",746,2,-1,0,"unknown",
"8287",8287,"unknown",2,"jun",351,6,-1,0,"unknown","no"
"8288",8288,"unknown",2,"jun",142,3,-1,0,"unknown","no"
"8289",8289,"unknown",2,"jun",316,1,-1,0,"unknown","no"
"8290",8290,"unknown",2,"jun",229,8,-1,0,"unknown","no"
"8291",8291,"unknown",2,"jun",261,8,-1,0,"unknown","no"
"8292",8292,"unknown",2,"jun",289,2,-1,0,"unknown","no"
"8293",8293,"unknown",2,"jun",74,3,-1,0,"unknown","no"
"8294",8294,"unknown",2,"jun",227,15,-1,0,"unknown","no"
"8295",8295,"unknown",2,"jun",115,2,-1,0,"unknown","no"
"8296",8296,"unknown",2,"jun",178,2,-1,0,"unknown","no"
"8297",8297,"unknown",2,"jun",154,2,-1,0,"unknown","no"
"8298",8298,"unknown",2,"jun",100,4,-1,0,"unknown","no"
"8299",8299,"unknown",2,"jun",61,7,-1,0,"unknown","no"
"8300",8300,"unknown",2,"jun",754,2,-1,0,"unknown","no"
"8301",8301,"unknown",2,"jun",55,25,-1,0,"unknown","no"
"8302",8302,"unknown",2,"jun",130,2,-1,0,"unknown",
"8303",8303,"unknown",2,"jun",509,2,-1,0,"unknown","no"
"8304",8304,"unknown",2,"jun",181,16,-1,0,"unknown","no"
"8305",8305,"unknown",2,"jun",239,4,-1,0,"unknown","no"
"8306",8306,"unknown",2,"jun",468,8,-1,0,"unknown","no"
"8307",8307,"unknown",2,"jun",358,3,-1,0,"unknown","no"
"8308",8308,"unknown",2,"jun",442,11,-1,0,"unknown","no"
"8309",8309,"unknown",2,"jun",1576,3,-1,0,"unknown","no"
"8310",8310,"unknown",2,"jun",83,6,-1,0,"unknown","no"
"8311",8311,"unknown",2,"jun",134,3,-1,0,"unknown","no"
"8312",8312,"unknown",2,"jun",28,8,-1,0,"unknown","no"
"8313",8313,"unknown",2,"jun",92,5,-1,0,"unknown",
"8314",8314,"unknown",2,"jun",73,5,-1,0,"unknown","no"
"8315",8315,"unknown",2,"jun",217,4,-1,0,"unknown","no"
"8316",8316,"unknown",2,"jun",134,8,-1,0,"unknown","no"
"8317",8317,"unknown",2,"jun",111,4,-1,0,"unknown","no"
"8318",8318,"unknown",2,"jun",222,2,-1,0,"unknown","no"
"8319",8319,"unknown",2,"jun",75,4,-1,0,"unknown","no"
"8320",8320,"unknown",2,"jun",179,7,-1,0,"unknown","no"
"8321",8321,"unknown",2,"jun",110,3,-1,0,"unknown","no"
"8322",8322,"unknown",2,"jun",58,4,-1,0,"unknown",
"8323",8323,"unknown",2,"jun",548,2,-1,0,"unknown","no"
"8324",8324,"unknown",2,"jun",16,13,-1,0,"unknown","no"
"8325",8325,"unknown",2,"jun",213,3,-1,0,"unknown","no"
"8326",8326,"unknown",2,"jun",402,9,-1,0,"unknown","no"
"8327",8327,"unknown",2,"jun",312,3,-1,0,"unknown",
"8328",8328,"unknown",2,"jun",280,2,-1,0,"unknown","no"
"8329",8329,"unknown",2,"jun",689,3,-1,0,"unknown","no"
"8330",8330,"unknown",2,"jun",253,7,-1,0,"unknown","no"
"8331",8331,"unknown",2,"jun",184,5,-1,0,"unknown","no"
"8332",8332,"unknown",2,"jun",43,15,-1,0,"unknown","no"
"8333",8333,"unknown",2,"jun",310,3,-1,0,"unknown","no"
"8334",8334,"unknown",2,"jun",90,4,-1,0,"unknown",
"8335",8335,"unknown",2,"jun",194,4,-1,0,"unknown","no"
"8336",8336,"unknown",2,"jun",984,4,-1,0,"unknown","no"
"8337",8337,"unknown",2,"jun",85,4,-1,0,"unknown",
"8338",8338,"unknown",2,"jun",153,9,-1,0,"unknown","no"
"8339",8339,"unknown",2,"jun",59,4,-1,0,"unknown","no"
"8340",8340,"unknown",2,"jun",20,8,-1,0,"unknown","no"
"8341",8341,"unknown",2,"jun",605,6,-1,0,"unknown",
"8342",8342,"unknown",2,"jun",180,3,-1,0,"unknown",
"8343",8343,"unknown",2,"jun",94,16,-1,0,"unknown","no"
"8344",8344,"unknown",2,"jun",232,3,-1,0,"unknown","no"
"8345",8345,"unknown",2,"jun",707,14,-1,0,"unknown","yes"
"8346",8346,"unknown",2,"jun",432,4,-1,0,"unknown",
"8347",8347,"unknown",3,"jun",152,6,-1,0,"unknown","no"
"8348",8348,"unknown",3,"jun",104,7,-1,0,"unknown",
"8349",8349,"unknown",3,"jun",154,5,-1,0,"unknown","no"
"8350",8350,"unknown",3,"jun",70,10,-1,0,"unknown","no"
"8351",8351,"unknown",3,"jun",48,2,-1,0,"unknown","no"
"8352",8352,"unknown",3,"jun",182,5,-1,0,"unknown","no"
"8353",8353,"unknown",3,"jun",150,3,-1,0,"unknown","no"
"8354",8354,"unknown",3,"jun",209,2,-1,0,"unknown","no"
"8355",8355,"unknown",3,"jun",86,5,-1,0,"unknown","no"
"8356",8356,"unknown",3,"jun",67,10,-1,0,"unknown","no"
"8357",8357,"unknown",3,"jun",197,5,-1,0,"unknown",
"8358",8358,"unknown",3,"jun",87,1,-1,0,"unknown","no"
"8359",8359,"unknown",3,"jun",75,4,-1,0,"unknown","no"
"8360",8360,"unknown",3,"jun",450,3,-1,0,"unknown","no"
"8361",8361,"unknown",3,"jun",216,1,-1,0,"unknown","no"
"8362",8362,"unknown",3,"jun",174,1,-1,0,"unknown","no"
"8363",8363,"unknown",3,"jun",180,1,-1,0,"unknown","no"
"8364",8364,"unknown",3,"jun",20,8,-1,0,"unknown","no"
"8365",8365,"unknown",3,"jun",179,1,-1,0,"unknown","no"
"8366",8366,"unknown",3,"jun",73,1,-1,0,"unknown","no"
"8367",8367,"unknown",3,"jun",55,1,-1,0,"unknown",
"8368",8368,"unknown",3,"jun",222,1,-1,0,"unknown",
"8369",8369,"unknown",3,"jun",267,1,-1,0,"unknown","no"
"8370",8370,"unknown",3,"jun",69,2,-1,0,"unknown",
"8371",8371,"unknown",3,"jun",186,1,-1,0,"unknown","no"
"8372",8372,"unknown",3,"jun",63,1,-1,0,"unknown","no"
"8373",8373,"unknown",3,"jun",166,1,-1,0,"unknown",
"8374",8374,"unknown",3,"jun",332,3,-1,0,"unknown","no"
"8375",8375,"unknown",3,"jun",542,1,-1,0,"unknown","no"
"8376",8376,"unknown",3,"jun",301,1,-1,0,"unknown",
"8377",8377,"unknown",3,"jun",207,1,-1,0,"unknown","no"
"8378",8378,"unknown",3,"jun",115,3,-1,0,"unknown","no"
"8379",8379,"unknown",3,"jun",159,1,-1,0,"unknown","no"
"8380",8380,"unknown",3,"jun",117,1,-1,0,"unknown","no"
"8381",8381,"unknown",3,"jun",159,4,-1,0,"unknown",
"8382",8382,"unknown",3,"jun",238,2,-1,0,"unknown","no"
"8383",8383,"unknown",3,"jun",161,1,-1,0,"unknown","no"
"8384",8384,"unknown",3,"jun",1173,3,-1,0,"unknown",
"8385",8385,"unknown",3,"jun",206,1,-1,0,"unknown",
"8386",8386,"unknown",3,"jun",438,1,-1,0,"unknown","no"
"8387",8387,"unknown",3,"jun",250,1,-1,0,"unknown","no"
"8388",8388,"unknown",3,"jun",46,1,-1,0,"unknown","no"
"8389",8389,"unknown",3,"jun",147,2,-1,0,"unknown","no"
"8390",8390,"unknown",3,"jun",275,1,-1,0,"unknown","no"
"8391",8391,"unknown",3,"jun",26,7,-1,0,"unknown","no"
"8392",8392,"unknown",3,"jun",202,1,-1,0,"unknown","no"
"8393",8393,"unknown",3,"jun",963,2,-1,0,"unknown","yes"
"8394",8394,"unknown",3,"jun",50,4,-1,0,"unknown","no"
"8395",8395,"unknown",3,"jun",236,2,-1,0,"unknown","no"
"8396",8396,"unknown",3,"jun",272,1,-1,0,"unknown","no"
"8397",8397,"unknown",3,"jun",112,1,-1,0,"unknown",
"8398",8398,"unknown",3,"jun",384,5,-1,0,"unknown","no"
"8399",8399,"unknown",3,"jun",361,1,-1,0,"unknown",
"8400",8400,"unknown",3,"jun",49,1,-1,0,"unknown","no"
"8401",8401,"unknown",3,"jun",953,1,-1,0,"unknown","no"
"8402",8402,"unknown",3,"jun",148,2,-1,0,"unknown","no"
"8403",8403,"unknown",3,"jun",233,1,-1,0,"unknown","no"
"8404",8404,"unknown",3,"jun",409,1,-1,0,"unknown","no"
"8405",8405,"unknown",3,"jun",194,1,-1,0,"unknown",
"8406",8406,"unknown",3,"jun",538,2,-1,0,"unknown","no"
"8407",8407,"unknown",3,"jun",103,1,-1,0,"unknown",
"8408",8408,"unknown",3,"jun",579,1,-1,0,"unknown",
"8409",8409,"unknown",3,"jun",183,4,-1,0,"unknown","no"
"8410",8410,"unknown",3,"jun",117,1,-1,0,"unknown","no"
"8411",8411,"unknown",3,"jun",210,1,-1,0,"unknown","no"
"8412",8412,"unknown",3,"jun",175,1,-1,0,"unknown",
"8413",8413,"unknown",3,"jun",186,1,-1,0,"unknown","no"
"8414",8414,"unknown",3,"jun",23,1,-1,0,"unknown","no"
"8415",8415,"unknown",3,"jun",268,1,-1,0,"unknown","no"
"8416",8416,"unknown",3,"jun",68,1,-1,0,"unknown","no"
"8417",8417,"unknown",3,"jun",157,1,-1,0,"unknown","no"
"8418",8418,"unknown",3,"jun",132,1,-1,0,"unknown","no"
"8419",8419,"unknown",3,"jun",43,1,-1,0,"unknown","no"
"8420",8420,"unknown",3,"jun",363,1,-1,0,"unknown","no"
"8421",8421,"unknown",3,"jun",517,1,-1,0,"unknown","no"
"8422",8422,"unknown",3,"jun",315,1,-1,0,"unknown","no"
"8423",8423,"unknown",3,"jun",143,1,-1,0,"unknown","no"
"8424",8424,"unknown",3,"jun",73,1,-1,0,"unknown",
"8425",8425,"unknown",3,"jun",45,1,-1,0,"unknown",
"8426",8426,"unknown",3,"jun",447,1,-1,0,"unknown","no"
"8427",8427,"unknown",3,"jun",342,3,-1,0,"unknown","no"
"8428",8428,"unknown",3,"jun",119,2,-1,0,"unknown","no"
"8429",8429,"unknown",3,"jun",150,1,-1,0,"unknown","no"
"8430",8430,"unknown",3,"jun",110,1,-1,0,"unknown","no"
"8431",8431,"unknown",3,"jun",166,1,-1,0,"unknown","no"
"8432",8432,"unknown",3,"jun",65,13,-1,0,"unknown","no"
"8433",8433,"unknown",3,"jun",404,13,-1,0,"unknown","no"
"8434",8434,"unknown",3,"jun",280,1,-1,0,"unknown","no"
"8435",8435,"unknown",3,"jun",157,1,-1,0,"unknown",
"8436",8436,"unknown",3,"jun",170,3,-1,0,"unknown",
"8437",8437,"unknown",3,"jun",80,1,-1,0,"unknown","no"
"8438",8438,"unknown",3,"jun",34,1,-1,0,"unknown","no"
"8439",8439,"unknown",3,"jun",258,1,-1,0,"unknown","no"
"8440",8440,"unknown",3,"jun",291,1,-1,0,"unknown","no"
"8441",8441,"unknown",3,"jun",126,4,-1,0,"unknown","no"
"8442",8442,"unknown",3,"jun",88,2,-1,0,"unknown",
"8443",8443,"unknown",3,"jun",941,3,-1,0,"unknown",
"8444",8444,"unknown",3,"jun",349,2,-1,0,"unknown","no"
"8445",8445,"unknown",3,"jun",170,1,-1,0,"unknown","no"
"8446",8446,"unknown",3,"jun",102,1,-1,0,"unknown","no"
"8447",8447,"unknown",3,"jun",131,1,-1,0,"unknown","no"
"8448",8448,"unknown",3,"jun",384,1,-1,0,"unknown","no"
"8449",8449,"unknown",3,"jun",440,1,-1,0,"unknown","no"
"8450",8450,"unknown",3,"jun",143,1,-1,0,"unknown",
"8451",8451,"unknown",3,"jun",284,1,-1,0,"unknown","no"
"8452",8452,"unknown",3,"jun",290,1,-1,0,"unknown","no"
"8453",8453,"unknown",3,"jun",161,3,-1,0,"unknown","no"
"8454",8454,"unknown",3,"jun",247,13,-1,0,"unknown","no"
"8455",8455,"unknown",3,"jun",123,4,-1,0,"unknown","no"
"8456",8456,"unknown",3,"jun",771,1,-1,0,"unknown",
"8457",8457,"unknown",3,"jun",103,2,-1,0,"unknown","no"
"8458",8458,"unknown",3,"jun",132,5,-1,0,"unknown","no"
"8459",8459,"unknown",3,"jun",235,1,-1,0,"unknown","no"
"8460",8460,"unknown",3,"jun",1025,7,-1,0,"unknown","yes"
"8461",8461,"unknown",3,"jun",45,2,-1,0,"unknown","no"
"8462",8462,"unknown",3,"jun",21,3,-1,0,"unknown","no"
"8463",8463,"unknown",3,"jun",243,3,-1,0,"unknown","no"
"8464",8464,"unknown",3,"jun",131,5,-1,0,"unknown","no"
"8465",8465,"unknown",3,"jun",316,1,-1,0,"unknown","no"
"8466",8466,"unknown",3,"jun",192,2,-1,0,"unknown","no"
"8467",8467,"unknown",3,"jun",145,1,-1,0,"unknown","no"
"8468",8468,"unknown",3,"jun",288,2,-1,0,"unknown","no"
"8469",8469,"unknown",3,"jun",23,1,-1,0,"unknown","no"
"8470",8470,"unknown",3,"jun",569,2,-1,0,"unknown","no"
"8471",8471,"unknown",3,"jun",23,1,-1,0,"unknown","no"
"8472",8472,"unknown",3,"jun",379,2,-1,0,"unknown","no"
"8473",8473,"unknown",3,"jun",406,3,-1,0,"unknown","no"
"8474",8474,"unknown",3,"jun",106,6,-1,0,"unknown","no"
"8475",8475,"unknown",3,"jun",393,3,-1,0,"unknown","no"
"8476",8476,"unknown",3,"jun",116,1,-1,0,"unknown","no"
"8477",8477,"unknown",3,"jun",25,1,-1,0,"unknown","no"
"8478",8478,"unknown",3,"jun",118,2,-1,0,"unknown","no"
"8479",8479,"unknown",3,"jun",75,1,-1,0,"unknown",
"8480",8480,"unknown",3,"jun",54,1,-1,0,"unknown","no"
"8481",8481,"unknown",3,"jun",235,1,-1,0,"unknown",
"8482",8482,"unknown",3,"jun",404,4,-1,0,"unknown","no"
"8483",8483,"unknown",3,"jun",126,1,-1,0,"unknown","no"
"8484",8484,"unknown",3,"jun",102,1,-1,0,"unknown",
"8485",8485,"unknown",3,"jun",227,1,-1,0,"unknown","no"
"8486",8486,"unknown",3,"jun",123,5,-1,0,"unknown",
"8487",8487,"unknown",3,"jun",135,1,-1,0,"unknown","no"
"8488",8488,"unknown",3,"jun",100,3,-1,0,"unknown","no"
"8489",8489,"unknown",3,"jun",303,1,-1,0,"unknown","no"
"8490",8490,"unknown",3,"jun",732,2,-1,0,"unknown",
"8491",8491,"unknown",3,"jun",366,1,-1,0,"unknown","no"
"8492",8492,"unknown",3,"jun",228,1,-1,0,"unknown","no"
"8493",8493,"unknown",3,"jun",14,1,-1,0,"unknown","no"
"8494",8494,"unknown",3,"jun",193,1,-1,0,"unknown","no"
"8495",8495,"unknown",3,"jun",409,1,-1,0,"unknown","no"
"8496",8496,"unknown",3,"jun",220,2,-1,0,"unknown","no"
"8497",8497,"unknown",3,"jun",32,3,-1,0,"unknown","no"
"8498",8498,"unknown",3,"jun",231,2,-1,0,"unknown",
"8499",8499,"unknown",3,"jun",242,2,-1,0,"unknown","no"
"8500",8500,"unknown",3,"jun",310,4,-1,0,"unknown","no"
"8501",8501,"unknown",3,"jun",216,2,-1,0,"unknown",
"8502",8502,"unknown",3,"jun",119,4,-1,0,"unknown","no"
"8503",8503,"unknown",3,"jun",495,3,-1,0,"unknown","no"
"8504",8504,"unknown",3,"jun",128,6,-1,0,"unknown","no"
"8505",8505,"unknown",3,"jun",185,1,-1,0,"unknown","no"
"8506",8506,"unknown",3,"jun",722,2,-1,0,"unknown",
"8507",8507,"unknown",3,"jun",240,5,-1,0,"unknown","no"
"8508",8508,"unknown",3,"jun",455,1,-1,0,"unknown",
"8509",8509,"unknown",3,"jun",138,2,-1,0,"unknown","no"
"8510",8510,"unknown",3,"jun",361,3,-1,0,"unknown","no"
"8511",8511,"unknown",3,"jun",418,2,-1,0,"unknown","no"
"8512",8512,"unknown",3,"jun",208,1,-1,0,"unknown","no"
"8513",8513,"unknown",3,"jun",177,26,-1,0,"unknown","no"
"8514",8514,"unknown",3,"jun",84,15,-1,0,"unknown","no"
"8515",8515,"unknown",3,"jun",435,3,-1,0,"unknown","no"
"8516",8516,"unknown",3,"jun",120,2,-1,0,"unknown","no"
"8517",8517,"unknown",3,"jun",825,1,-1,0,"unknown","no"
"8518",8518,"unknown",3,"jun",51,2,-1,0,"unknown",
"8519",8519,"unknown",3,"jun",238,6,-1,0,"unknown",
"8520",8520,"unknown",3,"jun",259,1,-1,0,"unknown","no"
"8521",8521,"unknown",3,"jun",237,2,-1,0,"unknown","no"
"8522",8522,"unknown",3,"jun",110,2,-1,0,"unknown","no"
"8523",8523,"unknown",3,"jun",1045,3,-1,0,"unknown","yes"
"8524",8524,"unknown",3,"jun",188,5,-1,0,"unknown",
"8525",8525,"unknown",3,"jun",231,12,-1,0,"unknown","no"
"8526",8526,"unknown",3,"jun",27,6,-1,0,"unknown","no"
"8527",8527,"unknown",3,"jun",170,1,-1,0,"unknown",
"8528",8528,"unknown",3,"jun",615,1,-1,0,"unknown","no"
"8529",8529,"unknown",3,"jun",676,5,-1,0,"unknown","no"
"8530",8530,"unknown",3,"jun",192,4,-1,0,"unknown",
"8531",8531,"unknown",3,"jun",258,2,-1,0,"unknown","no"
"8532",8532,"unknown",3,"jun",85,1,-1,0,"unknown","no"
"8533",8533,"unknown",3,"jun",860,1,-1,0,"unknown",
"8534",8534,"unknown",3,"jun",680,2,-1,0,"unknown","no"
"8535",8535,"unknown",3,"jun",165,2,-1,0,"unknown","no"
"8536",8536,"unknown",3,"jun",356,2,-1,0,"unknown",
"8537",8537,"unknown",3,"jun",235,2,-1,0,"unknown","no"
"8538",8538,"unknown",3,"jun",173,3,-1,0,"unknown","no"
"8539",8539,"unknown",3,"jun",294,2,-1,0,"unknown","no"
"8540",8540,"unknown",3,"jun",216,1,-1,0,"unknown","no"
"8541",8541,"unknown",3,"jun",177,1,-1,0,"unknown",
"8542",8542,"unknown",3,"jun",220,1,-1,0,"unknown","no"
"8543",8543,"unknown",3,"jun",641,2,-1,0,"unknown","no"
"8544",8544,"unknown",3,"jun",38,3,-1,0,"unknown","no"
"8545",8545,"unknown",3,"jun",633,28,-1,0,"unknown","no"
"8546",8546,"unknown",3,"jun",94,1,-1,0,"unknown","no"
"8547",8547,"unknown",3,"jun",478,2,-1,0,"unknown","no"
"8548",8548,"unknown",3,"jun",35,32,-1,0,"unknown",
"8549",8549,"unknown",3,"jun",46,6,-1,0,"unknown","no"
"8550",8550,"unknown",3,"jun",89,1,-1,0,"unknown","no"
"8551",8551,"unknown",3,"jun",130,1,-1,0,"unknown","no"
"8552",8552,"unknown",3,"jun",35,1,-1,0,"unknown","no"
"8553",8553,"unknown",3,"jun",263,1,-1,0,"unknown","no"
"8554",8554,"unknown",3,"jun",143,1,-1,0,"unknown",
"8555",8555,"unknown",3,"jun",108,12,-1,0,"unknown","no"
"8556",8556,"unknown",3,"jun",164,7,-1,0,"unknown","no"
"8557",8557,"unknown",3,"jun",245,1,-1,0,"unknown","no"
"8558",8558,"unknown",3,"jun",43,5,-1,0,"unknown","no"
"8559",8559,"unknown",3,"jun",154,4,-1,0,"unknown","no"
"8560",8560,"unknown",3,"jun",768,1,-1,0,"unknown","yes"
"8561",8561,"unknown",3,"jun",327,2,-1,0,"unknown","no"
"8562",8562,"unknown",3,"jun",215,3,-1,0,"unknown","no"
"8563",8563,"unknown",3,"jun",200,1,-1,0,"unknown","no"
"8564",8564,"unknown",3,"jun",320,1,-1,0,"unknown","no"
"8565",8565,"unknown",3,"jun",801,1,-1,0,"unknown","yes"
"8566",8566,"unknown",3,"jun",31,5,-1,0,"unknown","no"
"8567",8567,"unknown",3,"jun",114,3,-1,0,"unknown","no"
"8568",8568,"unknown",3,"jun",236,7,-1,0,"unknown","no"
"8569",8569,"unknown",3,"jun",201,2,-1,0,"unknown","no"
"8570",8570,"unknown",3,"jun",369,2,-1,0,"unknown","no"
"8571",8571,"unknown",3,"jun",482,2,-1,0,"unknown","yes"
"8572",8572,"unknown",3,"jun",171,5,-1,0,"unknown",
"8573",8573,"unknown",3,"jun",2456,2,-1,0,"unknown","yes"
"8574",8574,"unknown",3,"jun",329,3,-1,0,"unknown","no"
"8575",8575,"unknown",3,"jun",94,18,-1,0,"unknown","no"
"8576",8576,"unknown",3,"jun",59,1,-1,0,"unknown","no"
"8577",8577,"unknown",3,"jun",111,7,-1,0,"unknown","no"
"8578",8578,"unknown",3,"jun",72,3,-1,0,"unknown","no"
"8579",8579,"unknown",3,"jun",199,4,-1,0,"unknown","no"
"8580",8580,"unknown",3,"jun",271,2,-1,0,"unknown","no"
"8581",8581,"unknown",3,"jun",589,6,-1,0,"unknown","no"
"8582",8582,"unknown",3,"jun",199,1,-1,0,"unknown","no"
"8583",8583,"unknown",3,"jun",113,3,-1,0,"unknown","no"
"8584",8584,"unknown",3,"jun",179,2,-1,0,"unknown",
"8585",8585,"unknown",3,"jun",215,10,-1,0,"unknown","no"
"8586",8586,"unknown",3,"jun",242,6,-1,0,"unknown","no"
"8587",8587,"unknown",3,"jun",129,1,-1,0,"unknown","no"
